,appId,title,gov_name,summary,developer
4190,com.opera.app.news,Opera News: Breaking Local & US Headlines,pemerintah kota kabupaten Pamekasan,🇺🇸 Daily National News &amp; Breaking News in the US - your leading local News app,Opera
4191,com.craftgames.worldcrft,WorldCraft: 3D Build & Block Craft,pemerintah kota kabupaten Pamekasan,Feel bored? Craft Mini World 3D from Block with Worldwide Community for Free!,"Playlabs, LLC"
4192,app.zenly.locator,"Zenly - Your map, your people",pemerintah kota kabupaten Pamekasan,From Snap Inc.,ZENLY
4193,com.fsp.android.phonetracker,Find My Phone,pemerintah kota kabupaten Pamekasan,Can&#39;t find your iPhone or Android phone? Use Find My Phone to get it back fast!,Family Safety Production
4194,com.google.android.apps.youtube.kids,YouTube Kids,pemerintah kota kabupaten Pamekasan,Encourage kids to discover the world with a suite of parental controls,Google LLC
4195,com.socialquantum.acityint,Megapolis: city building simulator. Urban strategy,pemerintah kota kabupaten Pamekasan,Develop business facilities and increase the wealth of your town!,Social Quantum Ltd
4196,com.twoo,Twoo - Meet New People,pemerintah kota kabupaten Pamekasan,"Meet People Nearby. Chat, date and GO LIVE!",MassiveMedia
4197,com.sygic.aura,Sygic GPS Navigation & Offline Maps,pemerintah kota kabupaten Pamekasan,Sygic GPS Navigation with 3D offline maps is compatible with Android Auto.,Sygic.
4198,com.particlenews.newsbreak,NewsBreak: Local News that Connects the Community,pemerintah kota kabupaten Pamekasan,Reconnect with your neighborhood and stay updated with local news near you!,Particle Media Inc.
4199,com.jrdcom.filemanager,File Manager -- Take Command of Your Files Easily,pemerintah kota kabupaten Pamekasan,Explore your files efficiently &amp; free up space with File Manager on Android.,mie-alcatel.support
4200,com.BerkahDevHgl.cara_cek_nik_ktp_dan_kk_onlinee,Cara Cek Nik Ktp Dan KK Online,pemerintah kota kabupaten Jayapura,The complete NIK KTP Electronic Check application is easy to use. ✅,best wallpaper & hd free
4201,com.azizamedia.cara_cek_ktp_dan_kk_online,cara cek KTP dan KK Online 2020,pemerintah kota kabupaten Jayapura,how to check your KTP and KK Online 2020,aziza media
4202,com.paciran.ceknikktp,Cek NIK KTP Anda,pemerintah kota kabupaten Jayapura,Complete guide on how to check your ID card,Mayang Madu
4203,com.anindyacode.cekktp,Cek KTP,pemerintah kota kabupaten Jayapura,Aplikasi Cek NIK pada KTP,Anindya Code
4204,com.fsp.android.c,GPS Phone Tracker & Mileage Tracker,pemerintah kota kabupaten Jayapura,Use this GPS tracker to keep tabs on driving behavior and mileage,Family Safety Production
4205,id.my.match.dataku,DataKu : Cek Data Nomor KTP dan NPWP,pemerintah kota kabupaten Jayapura,Check the Number Data on the KTP Card and NPWP.,S1Creative
4206,semarangkota.sidenok,SI D'nOK - Dukcapil Kota Semarang,pemerintah kota kabupaten Jayapura,SI D&#39;nOK (Sistem Informasi Dokumen On-line Kependudukan),Pemerintah Kota Semarang
4207,com.vjy.ceknikktponline,Cek NIK KTP Online,pemerintah kota kabupaten Jayapura,Displays the results of the 16-digit NIK KTP Online codification (ID &amp; KK),VJY Apps
4208,com.pemkomedan.siap,SIAP Pemko Medan,pemerintah kota kabupaten Jayapura,Public Administration Information System Medan City Government,M2U Developer
4209,com.jiubang.go.music,"GO Music - Offline & online music, free MV, MP3",pemerintah kota kabupaten Jayapura,"🔥GO Music has unlimited hot songs, offline music, free MV. Download it now!",GOMO Live
4210,com.waplog.social,Waplog - Dating App to Chat & Meet New People,pemerintah kota kabupaten Jayapura,"Best dating app to video chat, send voice messages and meet local singles 💑",Waplog Dating Apps
4211,com.mousemobile.explorationcraft,Exploration Lite Craft,pemerintah kota kabupaten Jayapura,Exploration Craft is #1 open world sandbox game featuring building and crafting.,CanaryDroid
4212,mbinc12.mb32b,Free Music MP3 Player (Download LITE),pemerintah kota kabupaten Jayapura,Free Legal Music &amp; MP3 Player! (not MP3 music downloader or free music download),MixerBox© - Music & MP3 Player App Free Download
4213,com.prime.studio.apps.route.finder.map,GPS Route Finder : Maps Navigation & Directions,pemerintah kota kabupaten Jayapura,"GPS Route Finder show shortest GPS route, Maps Navigation &amp; Distance Calculator",Luko Parallel App Pvt Ltd
4214,com.google.android.projection.gearhead,Android Auto,pemerintah kota kabupaten Jayapura,"Control maps, media and messaging, with the Google Assistant while you drive",Google LLC
4215,com.yellowpages.android.ypmobile,YP - The Real Yellow Pages,pemerintah kota kabupaten Jayapura,"Quickly find great local businesses, view menus, find cheap gas &amp; more with YP.",Yellowpages
4216,com.kang.cahya.KtpChecker,KTP Checker - cek keaslian nomor KTP kamu disini,pemerintah kota kabupaten Jayapura,"Application to check the authenticity of Indonesian citizen KTP numbers, free, No Ads",kang-cahya.com
4217,com.opera.app.news,Opera News: Breaking Local & US Headlines,pemerintah kota kabupaten Jayapura,🇺🇸 Daily National News &amp; Breaking News in the US - your leading local News app,Opera
4218,com.google.android.apps.youtube.kids,YouTube Kids,pemerintah kota kabupaten Jayapura,Encourage kids to discover the world with a suite of parental controls,Google LLC
4219,com.motorola.fmplayer,FM Radio,pemerintah kota kabupaten Jayapura,Listen to your favorite FM radio stations for free on your Motorola phone,Motorola Mobility LLC.
4220,app.zenly.locator,"Zenly - Your map, your people",pemerintah kota kabupaten Jayapura,From Snap Inc.,ZENLY
4221,com.rkgames.smashywanted,Smashy Road: Wanted,pemerintah kota kabupaten Jayapura,You are WANTED! Take your driving to new heights! And unlock all 90 cars.,Bearbit Studios B.V.
4222,me.dingtone.app.im,"Free Phone Call App, Free Texting + Calling Number",pemerintah kota kabupaten Jayapura,"Free WiFi calling app, free call and text app, free phone number for prank calls","Dingtone, Inc."
4223,block.app.wars,Block City Wars: Pixel Shooter with Battle Royale,pemerintah kota kabupaten Jayapura,"Try FPS command modes: battle royale, robot clash &amp; free fire with theft auto!",D-Games Apps
4224,com.craftgames.worldcrft,WorldCraft: 3D Build & Block Craft,pemerintah kota kabupaten Jayapura,Feel bored? Craft Mini World 3D from Block with Worldwide Community for Free!,"Playlabs, LLC"
4225,com.socialquantum.acityint,Megapolis: city building simulator. Urban strategy,pemerintah kota kabupaten Teluk Bintuni,Develop business facilities and increase the wealth of your town!,Social Quantum Ltd
4226,com.epicwaronline.ms,Mobile Strike,pemerintah kota kabupaten Teluk Bintuni,"The world&#39;s largest MMO with the biggest action hero, Arnold Schwarzenegger!",Epic War
4227,com.jiubang.go.music,"GO Music - Offline & online music, free MV, MP3",pemerintah kota kabupaten Teluk Bintuni,"🔥GO Music has unlimited hot songs, offline music, free MV. Download it now!",GOMO Live
4228,com.gameinsight.airport,Airport City - transport manager,pemerintah kota kabupaten Teluk Bintuni,"Collect all sorts of airplanes, customize your airport, and live like a tycoon!",Game Insight
4229,com.sygic.aura,Sygic GPS Navigation & Offline Maps,pemerintah kota kabupaten Teluk Bintuni,Sygic GPS Navigation with 3D offline maps is compatible with Android Auto.,Sygic.
4230,com.sasyabook.runningtrainstatus,Indian Railway Train Status : Where is my Train,pemerintah kota kabupaten Teluk Bintuni,Quick &#39;n easy live train status &amp; enquiry for Indian Railways - team minits,Mohan Noone
4231,com.prime.studio.apps.route.finder.map,GPS Route Finder : Maps Navigation & Directions,pemerintah kota kabupaten Teluk Bintuni,"GPS Route Finder show shortest GPS route, Maps Navigation &amp; Distance Calculator",Luko Parallel App Pvt Ltd
4232,com.fsp.android.c,GPS Phone Tracker & Mileage Tracker,pemerintah kota kabupaten Teluk Bintuni,Use this GPS tracker to keep tabs on driving behavior and mileage,Family Safety Production
4233,com.opera.app.news,Opera News: Breaking Local & US Headlines,pemerintah kota kabupaten Teluk Bintuni,🇺🇸 Daily National News &amp; Breaking News in the US - your leading local News app,Opera
4234,com.google.android.apps.magazines,Google News - Top world & local news headlines,pemerintah kota kabupaten Teluk Bintuni,Stay informed with latest world &amp; local news personalized for your interest,Google LLC
4235,com.jrdcom.filemanager,File Manager -- Take Command of Your Files Easily,pemerintah kota kabupaten Teluk Bintuni,Explore your files efficiently &amp; free up space with File Manager on Android.,mie-alcatel.support
4236,com.rkgames.smashywanted,Smashy Road: Wanted,pemerintah kota kabupaten Teluk Bintuni,You are WANTED! Take your driving to new heights! And unlock all 90 cars.,Bearbit Studios B.V.
4237,com.ea.game.simcitymobile_row,SimCity BuildIt,pemerintah kota kabupaten Teluk Bintuni,"Build and manage your very own city, and watch it come to life.",ELECTRONIC ARTS
4238,com.Project100Pi.themusicplayer,"Pi Music Player - Free Music Player, YouTube Music",pemerintah kota kabupaten Teluk Bintuni,"Best MP3 Player with Ringtone Maker, Equalizer, YouTube Music Player &amp; much more",Musicophilia - Free Music Apps
4239,com.htc.Weather,HTC Weather,pemerintah kota kabupaten Teluk Bintuni,Weather information for where you are and where you&#39;re going.,HTC Corporation
4240,air.com.goodgamestudios.empirefourkingdoms,Empire: Four Kingdoms | Medieval Strategy MMO,pemerintah kota kabupaten Teluk Bintuni,"Fight medieval kings, build alliances &amp; conquer enemies with PVP battle strategy",Goodgame Studios
4241,org.wikipedia,Wikipedia,pemerintah kota kabupaten Teluk Bintuni,"The official app for Wikipedia, the world’s largest source of information.",Wikimedia Foundation
4242,com.hts.ams,Army Men Strike: Toy Wars,pemerintah kota kabupaten Teluk Bintuni,Build your toy army and rule the battlefield using your best strategy skills.,Volcano Force
4243,com.google.android.videos,Google TV,pemerintah kota kabupaten Teluk Bintuni,"Easily discover, watch, and stream your favorite movies &amp; TV shows in one place",Google LLC
4244,com.apalon.weatherlive.free,Weather Live,pemerintah kota kabupaten Teluk Bintuni,☀️Weather ✨magically✨ comes alive on your screen!☀️❄️☔️,Apalon Apps
4245,com.google.android.apps.mapslite,Google Maps Go,pemerintah kota kabupaten Teluk Bintuni,"Get real-time traffic, directions, search and find places",Google LLC
4246,tunein.player,"TuneIn Radio: News, Sports & Online Music Stations",pemerintah kota kabupaten Teluk Bintuni,"Listen to live sports, news, free music on local AM FM radio stations &amp; podcasts",TuneIn Inc
4247,block.app.wars,Block City Wars: Pixel Shooter with Battle Royale,pemerintah kota kabupaten Teluk Bintuni,"Try FPS command modes: battle royale, robot clash &amp; free fire with theft auto!",D-Games Apps
4248,com.cardfeed.video_public,Public - Indian Local Videos,pemerintah kota kabupaten Teluk Bintuni,Your city&#39;s Local updates and videos on your smartphone | Made In India app.,Public app
4249,com.cyberlink.powerdirector.DRA140225_01,"PowerDirector - Video Editor, Video Maker",pemerintah kota kabupaten Teluk Bintuni,🎬Best movie maker✨No.1 video editing app with green screen and effects✨,Cyberlink Corp
4250,com.thunkable.android.rudiadadisini.cek_stnk_kendaraan,Cek Pajak STNK Anda,pemerintah kota kabupaten Pontianak,Application of motor vehicle registration tax checks,Droidot Publisher
4251,com.berita.kalbar.bangkitlaboratory,Berita Kalbar (Berita Kalimantan Barat),pemerintah kota kabupaten Pontianak,Regional News Portal Application of West Kalimantan Province,Bangkit Laboratory
4252,com.BerkahDevHgl.cara_cek_nik_ktp_dan_kk_onlinee,Cara Cek Nik Ktp Dan KK Online,pemerintah kota kabupaten Pontianak,The complete NIK KTP Electronic Check application is easy to use. ✅,best wallpaper & hd free
4253,com.azizamedia.cara_cek_ktp_dan_kk_online,cara cek KTP dan KK Online 2020,pemerintah kota kabupaten Pontianak,how to check your KTP and KK Online 2020,aziza media
4254,com.anindyacode.cekktp,Cek KTP,pemerintah kota kabupaten Pontianak,Aplikasi Cek NIK pada KTP,Anindya Code
4255,com.radio.kalbar,Radio Kalimantan Barat,pemerintah kota kabupaten Pontianak,Special radio broadcasts for West Kalimantan Province,YOYOG APP
4256,com.paciran.ceknikktp,Cek NIK KTP Anda,pemerintah kota kabupaten Pontianak,Complete guide on how to check your ID card,Mayang Madu
4257,com.vjy.ceknikktponline,Cek NIK KTP Online,pemerintah kota kabupaten Pontianak,Displays the results of the 16-digit NIK KTP Online codification (ID &amp; KK),VJY Apps
4258,com.SIKONCI,Sikonci,pemerintah kota kabupaten Pontianak,Attendance System Located ASN Cimahi City,Pemerintah Daerah Kota Cimahi
4259,com.oprex.nopol,Cek Pajak Kendaraan,pemerintah kota kabupaten Pontianak,"Check vehicle tax JABAR, JATIM, RIAU, SUMBAR, DIY, KALBAR, SULSEL",Oprex Studio
4260,com.fsp.android.c,GPS Phone Tracker & Mileage Tracker,pemerintah kota kabupaten Pontianak,Use this GPS tracker to keep tabs on driving behavior and mileage,Family Safety Production
4261,com.cctvatcsjalanan.semuakotaindonesia,CCTV ATCS Semua Kota di Indonesia,pemerintah kota kabupaten Pontianak,Information and News ATCS CCTV Street All Cities in Indonesia,KangHendar79_dev
4262,com.albanibar.ceknopol,Cek Pajak Motor Mobil,pemerintah kota kabupaten Pontianak,Application to find out more info and motor vehicle tax,Albani Studio
4263,id.my.match.dataku,DataKu : Cek Data Nomor KTP dan NPWP,pemerintah kota kabupaten Pontianak,Check the Number Data on the KTP Card and NPWP.,S1Creative
4264,com.rkgames.smashywanted,Smashy Road: Wanted,pemerintah kota kabupaten Pontianak,You are WANTED! Take your driving to new heights! And unlock all 90 cars.,Bearbit Studios B.V.
4265,com.cekpajakmotor,Cek Pajak Motor,pemerintah kota kabupaten Pontianak,Check Vehicle Tax (Motorcycle and Car),JNN Dev
4266,com.mousemobile.explorationcraft,Exploration Lite Craft,pemerintah kota kabupaten Pontianak,Exploration Craft is #1 open world sandbox game featuring building and crafting.,CanaryDroid
4267,com.prime.studio.apps.route.finder.map,GPS Route Finder : Maps Navigation & Directions,pemerintah kota kabupaten Pontianak,"GPS Route Finder show shortest GPS route, Maps Navigation &amp; Distance Calculator",Luko Parallel App Pvt Ltd
4268,com.oovoo,"ooVoo Video Calls, Messaging & Stories",pemerintah kota kabupaten Pontianak,"Join a community of over 180M users! Video chat, message &amp; find amazing stories",ooVoo LLC
4269,com.google.android.apps.youtube.kids,YouTube Kids,pemerintah kota kabupaten Pontianak,Encourage kids to discover the world with a suite of parental controls,Google LLC
4270,com.jiubang.go.music,"GO Music - Offline & online music, free MV, MP3",pemerintah kota kabupaten Pontianak,"🔥GO Music has unlimited hot songs, offline music, free MV. Download it now!",GOMO Live
